timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount,Date
,58.0,58.1,57.9,57.9,404,,,23413100.0,2026-04-07 09:29:00
,57.9,57.9,57.7,57.7,412,,,23812800.0,2026-04-07 09:30:00
,57.7,57.8,57.4,57.5,677,,,38962200.0,2026-04-07 09:31:00
,57.5,57.5,57.4,57.5,306,,,17576800.0,2026-04-07 09:32:00
,57.4,57.9,57.4,57.9,830,,,47878800.0,2026-04-07 09:33:00
,57.9,57.9,57.6,57.7,322,,,18600000.0,2026-04-07 09:34:00
,57.7,57.9,57.7,57.8,364,,,21039600.0,2026-04-07 09:35:00
,57.8,57.8,57.7,57.7,229,,,13217400.0,2026-04-07 09:36:00
,57.7,58.2,57.7,58.2,1844,,,106997200.0,2026-04-07 09:37:00
,58.2,58.3,57.9,58.3,2833,,,164531700.0,2026-04-07 09:38:00
,58.3,58.4,58.2,58.2,1932,,,112606300.0,2026-04-07 09:39:00
,58.3,58.5,58.1,58.5,1409,,,82280400.0,2026-04-07 09:40:00
,58.5,58.7,58.4,58.5,2537,,,148514300.0,2026-04-07 09:41:00
,58.5,58.6,58.3,58.4,1283,,,75022100.0,2026-04-07 09:42:00
,58.5,58.8,58.4,58.7,1684,,,98835300.0,2026-04-07 09:43:00
,58.7,58.9,58.7,58.9,15034,,,885139400.0,2026-04-07 09:44:00
,58.9,58.9,58.6,58.9,4722,,,277958300.0,2026-04-07 09:45:00
,58.9,58.9,58.8,58.9,1437,,,84631100.0,2026-04-07 09:46:00
,58.9,58.9,58.8,58.8,4881,,,287483600.0,2026-04-07 09:47:00
,58.9,58.9,58.8,58.9,458,,,26965800.0,2026-04-07 09:48:00
,58.8,58.9,58.7,58.7,963,,,56619200.0,2026-04-07 09:49:00
,58.7,58.8,58.6,58.6,428,,,25124900.0,2026-04-07 09:50:00
,58.6,58.9,58.6,58.9,2813,,,165554900.0,2026-04-07 09:51:00
,58.9,58.9,58.8,58.9,960,,,56542000.0,2026-04-07 09:52:00
,58.9,58.9,58.8,58.9,964,,,56769900.0,2026-04-07 09:53:00
,58.9,58.9,58.9,58.9,309,,,18200100.0,2026-04-07 09:54:00
,58.9,58.9,58.6,58.8,2716,,,159875800.0,2026-04-07 09:55:00
,58.8,58.9,58.7,58.9,192,,,11292700.0,2026-04-07 09:56:00
,58.9,58.9,58.8,58.8,216,,,12707000.0,2026-04-07 09:57:00
,58.8,58.8,58.7,58.7,214,,,12572500.0,2026-04-07 09:58:00
,58.7,58.8,58.6,58.7,245,,,14382200.0,2026-04-07 09:59:00
,58.7,58.8,58.7,58.7,227,,,13333900.0,2026-04-07 10:00:00
,58.8,58.8,58.7,58.7,259,,,15207600.0,2026-04-07 10:01:00
,58.8,58.8,58.7,58.7,189,,,11096600.0,2026-04-07 10:02:00
,58.7,58.8,58.4,58.4,945,,,55346200.0,2026-04-07 10:03:00
,58.4,58.7,58.4,58.6,489,,,28642300.0,2026-04-07 10:04:00
,58.6,58.8,58.6,58.7,332,,,19486500.0,2026-04-07 10:05:00
,58.7,58.8,58.6,58.7,196,,,11507900.0,2026-04-07 10:06:00
,58.7,58.8,58.6,58.6,197,,,11558900.0,2026-04-07 10:07:00
,58.6,58.8,58.5,58.6,422,,,24746100.0,2026-04-07 10:08:00
,58.6,58.9,58.6,58.9,1228,,,72173800.0,2026-04-07 10:09:00
,58.7,58.9,58.7,58.9,4452,,,262208000.0,2026-04-07 10:10:00
,58.9,58.9,58.8,58.9,2099,,,123627200.0,2026-04-07 10:11:00
,58.9,58.9,58.9,58.9,243,,,14312700.0,2026-04-07 10:12:00
,58.9,58.9,58.9,58.9,309,,,18200100.0,2026-04-07 10:13:00
,58.9,58.9,58.9,58.9,152,,,8952800.0,2026-04-07 10:14:00
,58.9,58.9,58.9,58.9,203,,,11956700.0,2026-04-07 10:15:00
,58.9,58.9,58.9,58.9,202,,,11897800.0,2026-04-07 10:16:00
,58.9,58.9,58.9,58.9,304,,,17905600.0,2026-04-07 10:17:00
,58.9,58.9,58.9,58.9,497,,,29273300.0,2026-04-07 10:18:00
,58.9,58.9,58.8,58.9,1448,,,85283800.0,2026-04-07 10:19:00
,58.9,58.9,58.8,58.8,1463,,,86149900.0,2026-04-07 10:20:00
,58.8,58.9,58.8,58.9,1132,,,66671400.0,2026-04-07 10:21:00
,58.9,58.9,58.9,58.9,244,,,14371600.0,2026-04-07 10:22:00
,58.9,58.9,58.8,58.9,4204,,,247565300.0,2026-04-07 10:23:00
,58.9,58.9,58.7,58.9,627,,,36870400.0,2026-04-07 10:24:00
,58.8,58.9,58.7,58.8,84,,,4941100.0,2026-04-07 10:25:00
,58.9,58.9,58.8,58.8,128,,,7530400.0,2026-04-07 10:26:00
,58.8,58.9,58.8,58.9,2172,,,127926500.0,2026-04-07 10:27:00
,58.9,58.9,58.8,58.9,300,,,17668800.0,2026-04-07 10:28:00
,58.9,58.9,58.9,58.9,109,,,6420100.0,2026-04-07 10:29:00
,58.9,58.9,58.8,58.9,2365,,,139297700.0,2026-04-07 10:30:00
,58.9,58.9,58.8,58.9,689,,,40577400.0,2026-04-07 10:31:00
,58.9,58.9,58.9,58.9,830,,,48887000.0,2026-04-07 10:32:00
,58.9,58.9,58.9,58.9,1818,,,107080200.0,2026-04-07 10:33:00
,58.9,58.9,58.8,58.9,654,,,38520400.0,2026-04-07 10:34:00
,58.9,58.9,58.8,58.9,129,,,7597600.0,2026-04-07 10:35:00
,58.9,58.9,58.8,58.9,99,,,5831000.0,2026-04-07 10:36:00
,58.9,58.9,58.9,58.9,119,,,7009100.0,2026-04-07 10:37:00
,58.9,58.9,58.8,58.9,509,,,29979900.0,2026-04-07 10:38:00
,58.9,58.9,58.9,58.9,57,,,3357300.0,2026-04-07 10:39:00
,58.9,58.9,58.9,58.9,368,,,21675200.0,2026-04-07 10:40:00
,58.9,58.9,58.9,58.9,118,,,6950200.0,2026-04-07 10:41:00
,58.9,58.9,58.9,58.9,47,,,2768300.0,2026-04-07 10:42:00
,58.9,58.9,58.9,58.9,92,,,5418800.0,2026-04-07 10:43:00
,58.9,58.9,58.9,58.9,91,,,5359900.0,2026-04-07 10:44:00
,58.9,58.9,58.9,58.9,43,,,2532700.0,2026-04-07 10:45:00
,58.9,58.9,58.9,58.9,53,,,3121700.0,2026-04-07 10:46:00
,58.9,58.9,58.9,58.9,28,,,1649200.0,2026-04-07 10:47:00
,58.9,58.9,58.9,58.9,13,,,765700.0,2026-04-07 10:48:00
,58.9,58.9,58.9,58.9,21,,,1236900.0,2026-04-07 10:49:00
,58.9,58.9,58.9,58.9,25,,,1472500.0,2026-04-07 10:50:00
,58.9,58.9,58.9,58.9,26,,,1531400.0,2026-04-07 10:51:00
,58.9,58.9,58.9,58.9,13,,,765700.0,2026-04-07 10:52:00
,58.9,58.9,58.9,58.9,203,,,11956700.0,2026-04-07 10:53:00
,58.9,58.9,58.9,58.9,77,,,4535300.0,2026-04-07 10:54:00
,58.9,58.9,58.9,58.9,211,,,12427900.0,2026-04-07 10:55:00
,58.9,58.9,58.9,58.9,1838,,,108258200.0,2026-04-07 10:56:00
,58.9,58.9,58.8,58.9,2454,,,144468500.0,2026-04-07 10:57:00
,58.9,58.9,58.8,58.8,62,,,3649300.0,2026-04-07 10:58:00
,58.8,58.9,58.8,58.8,115,,,6764300.0,2026-04-07 10:59:00
,58.9,58.9,58.8,58.8,104,,,6117500.0,2026-04-07 11:00:00
,58.9,58.9,58.8,58.9,136,,,8006500.0,2026-04-07 11:01:00
,58.9,58.9,58.8,58.8,90,,,5294500.0,2026-04-07 11:02:00
,58.9,58.9,58.8,58.9,39,,,2294900.0,2026-04-07 11:03:00
,58.9,58.9,58.7,58.7,241,,,14170100.0,2026-04-07 11:04:00
,58.7,58.8,58.5,58.5,839,,,49238900.0,2026-04-07 11:05:00
,58.5,58.6,58.5,58.6,912,,,53364000.0,2026-04-07 11:06:00
,58.5,58.6,58.4,58.4,142,,,8309300.0,2026-04-07 11:07:00
,58.5,58.6,58.4,58.6,405,,,23727000.0,2026-04-07 11:08:00
,58.6,58.6,58.5,58.6,136,,,7966800.0,2026-04-07 11:09:00
,58.7,58.7,58.3,58.3,788,,,46014600.0,2026-04-07 11:10:00
,58.4,58.4,58.2,58.3,192,,,11189700.0,2026-04-07 11:11:00
,58.3,58.3,58.1,58.2,285,,,16583100.0,2026-04-07 11:12:00
,58.2,58.3,58.1,58.2,185,,,10771600.0,2026-04-07 11:13:00
,58.2,58.4,58.2,58.4,321,,,18709500.0,2026-04-07 11:14:00
,58.4,58.5,58.4,58.5,253,,,14788400.0,2026-04-07 11:15:00
,58.5,58.5,58.4,58.5,48,,,2807800.0,2026-04-07 11:16:00
,58.5,58.6,58.4,58.5,102,,,5964500.0,2026-04-07 11:17:00
,58.5,58.5,58.4,58.4,22,,,1286100.0,2026-04-07 11:18:00
,58.4,58.5,58.4,58.4,44,,,2573200.0,2026-04-07 11:19:00
,58.5,58.5,58.4,58.4,50,,,2923300.0,2026-04-07 11:20:00
,58.5,58.5,58.4,58.5,150,,,8773300.0,2026-04-07 11:21:00
,58.5,58.5,58.3,58.3,297,,,17354300.0,2026-04-07 11:22:00
,58.3,58.4,58.2,58.2,176,,,10259100.0,2026-04-07 11:23:00
,58.3,58.3,58.1,58.3,369,,,21474900.0,2026-04-07 11:24:00
,58.3,58.3,58.2,58.2,60,,,3494700.0,2026-04-07 11:25:00
,58.3,58.3,58.2,58.2,121,,,7046200.0,2026-04-07 11:26:00
,58.3,58.3,58.2,58.3,67,,,3904600.0,2026-04-07 11:27:00
,58.3,58.6,58.2,58.4,540,,,31556100.0,2026-04-07 11:28:00
,58.4,58.4,58.4,58.4,44,,,2569600.0,2026-04-07 11:29:00
,58.4,58.5,58.3,58.4,87,,,5081900.0,2026-04-07 11:30:00
,58.4,58.5,58.3,58.4,89,,,5199400.0,2026-04-07 11:31:00
,58.5,58.5,58.4,58.5,46,,,2689700.0,2026-04-07 11:32:00
,58.5,58.5,58.4,58.5,58,,,3390800.0,2026-04-07 11:33:00
,58.5,58.5,58.4,58.4,45,,,2630400.0,2026-04-07 11:34:00
,58.5,58.5,58.4,58.4,64,,,3740300.0,2026-04-07 11:35:00
,58.5,58.5,58.4,58.4,38,,,2221600.0,2026-04-07 11:36:00
,58.5,58.5,58.4,58.5,51,,,2981700.0,2026-04-07 11:37:00
,58.5,58.6,58.4,58.5,407,,,23807200.0,2026-04-07 11:38:00
,58.5,58.5,58.4,58.4,48,,,2807300.0,2026-04-07 11:39:00
,58.5,58.6,58.4,58.4,43,,,2516000.0,2026-04-07 11:40:00
,58.4,58.5,58.4,58.5,44,,,2573200.0,2026-04-07 11:41:00
,58.5,58.5,58.4,58.5,37,,,2164300.0,2026-04-07 11:42:00
,58.5,58.6,58.3,58.3,330,,,19278700.0,2026-04-07 11:43:00
,58.4,58.4,58.2,58.3,246,,,14344200.0,2026-04-07 11:44:00
,58.4,58.4,58.2,58.3,59,,,3441600.0,2026-04-07 11:45:00
,58.4,58.4,58.3,58.4,37,,,2159700.0,2026-04-07 11:46:00
,58.4,58.4,58.3,58.4,41,,,2394100.0,2026-04-07 11:47:00
,58.4,58.4,58.3,58.3,43,,,2510800.0,2026-04-07 11:48:00
,58.4,58.5,58.3,58.5,195,,,11396400.0,2026-04-07 11:49:00
,58.5,58.6,58.4,58.5,539,,,31552100.0,2026-04-07 11:50:00
,58.5,58.6,58.5,58.5,73,,,4270800.0,2026-04-07 11:51:00
,58.5,58.6,58.4,58.4,87,,,5090400.0,2026-04-07 11:52:00
,58.5,58.6,58.5,58.5,71,,,4157000.0,2026-04-07 11:53:00
,58.5,58.6,58.5,58.5,77,,,4504900.0,2026-04-07 11:54:00
,58.6,58.6,58.4,58.5,42,,,2458400.0,2026-04-07 11:55:00
,58.5,58.5,58.4,58.5,48,,,2807600.0,2026-04-07 11:56:00
,58.5,58.5,58.3,58.4,273,,,15940800.0,2026-04-07 11:57:00
,58.3,58.4,58.3,58.4,47,,,2742900.0,2026-04-07 11:58:00
,58.4,58.4,58.3,58.3,57,,,3328500.0,2026-04-07 11:59:00
,58.4,58.4,58.3,58.3,65,,,3794500.0,2026-04-07 12:00:00
,58.4,58.4,58.3,58.4,109,,,6365500.0,2026-04-07 12:01:00
,58.4,58.4,58.2,58.3,432,,,25183500.0,2026-04-07 12:02:00
,58.3,58.3,58.2,58.2,37,,,2156200.0,2026-04-07 12:03:00
,58.2,58.3,58.2,58.3,126,,,7343800.0,2026-04-07 12:04:00
,58.3,58.3,58.1,58.2,449,,,26130300.0,2026-04-07 12:05:00
,58.2,58.3,58.1,58.3,44,,,2562800.0,2026-04-07 12:06:00
,58.2,58.4,58.2,58.4,132,,,7699600.0,2026-04-07 12:07:00
,58.4,58.4,58.3,58.4,34,,,1985000.0,2026-04-07 12:08:00
,58.3,58.4,58.3,58.3,34,,,1984200.0,2026-04-07 12:09:00
,58.3,58.4,58.3,58.4,33,,,1926400.0,2026-04-07 12:10:00
,58.3,58.6,58.3,58.4,480,,,28071100.0,2026-04-07 12:11:00
,58.3,58.4,58.3,58.3,51,,,2976900.0,2026-04-07 12:12:00
,58.4,58.4,58.3,58.4,51,,,2978200.0,2026-04-07 12:13:00
,58.4,58.4,58.3,58.4,53,,,3095000.0,2026-04-07 12:14:00
,58.4,58.4,58.2,58.2,529,,,30842000.0,2026-04-07 12:15:00
,58.3,58.3,58.1,58.2,305,,,17748300.0,2026-04-07 12:16:00
,58.1,58.3,58.1,58.2,60,,,3492300.0,2026-04-07 12:17:00
,58.2,58.3,58.2,58.3,233,,,13582900.0,2026-04-07 12:18:00
,58.2,58.3,58.2,58.3,27,,,1573300.0,2026-04-07 12:19:00
,58.3,58.3,58.2,58.3,25,,,1456600.0,2026-04-07 12:20:00
,58.2,58.3,58.2,58.2,55,,,3203700.0,2026-04-07 12:21:00
,58.3,58.3,58.2,58.3,29,,,1690100.0,2026-04-07 12:22:00
,58.3,58.3,58.2,58.3,56,,,3263900.0,2026-04-07 12:23:00
,58.3,58.5,58.2,58.4,448,,,26155400.0,2026-04-07 12:24:00
,58.4,58.5,58.3,58.4,201,,,11742500.0,2026-04-07 12:25:00
,58.4,58.4,58.3,58.4,70,,,4087500.0,2026-04-07 12:26:00
,58.4,58.4,58.3,58.4,136,,,7942200.0,2026-04-07 12:27:00
,58.3,58.5,58.3,58.4,70,,,4087800.0,2026-04-07 12:28:00
,58.4,58.4,58.3,58.4,84,,,4905500.0,2026-04-07 12:29:00
,58.4,58.5,58.3,58.4,102,,,5956400.0,2026-04-07 12:30:00
,58.4,58.4,58.3,58.4,36,,,2102100.0,2026-04-07 12:31:00
,58.4,58.4,58.3,58.4,54,,,3153100.0,2026-04-07 12:32:00
,58.3,58.4,58.3,58.4,26,,,1517700.0,2026-04-07 12:33:00
,58.3,58.4,58.2,58.2,747,,,43510800.0,2026-04-07 12:34:00
,58.3,58.4,58.2,58.3,199,,,11600200.0,2026-04-07 12:35:00
,58.3,58.4,58.3,58.3,38,,,2216000.0,2026-04-07 12:36:00
,58.3,58.4,58.3,58.4,29,,,1692300.0,2026-04-07 12:37:00
,58.4,58.4,58.3,58.3,67,,,3910800.0,2026-04-07 12:38:00
,58.4,58.6,58.3,58.6,819,,,47865000.0,2026-04-07 12:39:00
,58.6,58.6,58.4,58.6,155,,,9074100.0,2026-04-07 12:40:00
,58.6,58.6,58.5,58.6,81,,,4745200.0,2026-04-07 12:41:00
,58.6,58.6,58.5,58.5,56,,,3281200.0,2026-04-07 12:42:00
,58.6,58.6,58.5,58.6,83,,,4860900.0,2026-04-07 12:43:00
,58.5,58.6,58.5,58.6,307,,,17988500.0,2026-04-07 12:44:00
,58.7,58.7,58.6,58.6,112,,,6573300.0,2026-04-07 12:45:00
,58.7,58.7,58.5,58.6,806,,,47232900.0,2026-04-07 12:46:00
,58.6,58.6,58.5,58.6,31,,,1816200.0,2026-04-07 12:47:00
,58.6,58.6,58.5,58.6,37,,,2167600.0,2026-04-07 12:48:00
,58.6,58.6,58.5,58.6,104,,,6092600.0,2026-04-07 12:49:00
,58.6,58.6,58.5,58.5,57,,,3338300.0,2026-04-07 12:50:00
,58.6,58.6,58.5,58.6,55,,,3221900.0,2026-04-07 12:51:00
,58.6,58.6,58.5,58.5,63,,,3688900.0,2026-04-07 12:52:00
,58.6,58.6,58.5,58.5,68,,,3981900.0,2026-04-07 12:53:00
,58.6,58.6,58.5,58.5,47,,,2753200.0,2026-04-07 12:54:00
,58.6,58.6,58.5,58.6,77,,,4511900.0,2026-04-07 12:55:00
,58.6,58.6,58.5,58.5,44,,,2577300.0,2026-04-07 12:56:00
,58.6,58.6,58.5,58.6,72,,,4217700.0,2026-04-07 12:57:00
,58.5,58.6,58.4,58.5,310,,,18139400.0,2026-04-07 12:58:00
,58.5,58.5,58.4,58.4,170,,,9937000.0,2026-04-07 12:59:00
,58.4,58.5,58.4,58.5,51,,,2983100.0,2026-04-07 13:00:00
,58.5,58.6,58.4,58.5,325,,,19021000.0,2026-04-07 13:01:00
,58.5,58.5,58.4,58.5,100,,,5849000.0,2026-04-07 13:02:00
,58.5,58.6,58.4,58.5,146,,,8540700.0,2026-04-07 13:03:00
,58.5,58.5,58.4,58.5,66,,,3859800.0,2026-04-07 13:04:00
,58.5,58.5,58.4,58.4,80,,,4679800.0,2026-04-07 13:05:00
,58.5,58.5,58.4,58.4,68,,,3975800.0,2026-04-07 13:06:00
,58.5,58.5,58.4,58.5,65,,,3801200.0,2026-04-07 13:07:00
,58.5,58.5,58.4,58.5,54,,,3158500.0,2026-04-07 13:08:00
,58.5,58.5,58.3,58.4,815,,,47620000.0,2026-04-07 13:09:00
,58.5,58.5,58.3,58.3,116,,,6773600.0,2026-04-07 13:10:00
,58.4,58.4,58.3,58.4,164,,,9568700.0,2026-04-07 13:11:00
,58.4,58.4,58.2,58.3,553,,,32235500.0,2026-04-07 13:12:00
,58.4,58.4,58.2,58.3,134,,,7814200.0,2026-04-07 13:13:00
,58.3,58.3,58.2,58.3,63,,,3672600.0,2026-04-07 13:14:00
,58.3,58.3,58.2,58.2,77,,,4487000.0,2026-04-07 13:15:00
,58.3,58.3,58.2,58.3,75,,,4371500.0,2026-04-07 13:16:00
,58.3,58.3,58.2,58.3,73,,,4253700.0,2026-04-07 13:17:00
,58.3,58.3,58.2,58.2,76,,,4427200.0,2026-04-07 13:18:00
,58.3,58.3,58.2,58.3,330,,,19213600.0,2026-04-07 13:19:00
,58.3,58.3,58.2,58.3,117,,,6820200.0,2026-04-07 13:20:00
,58.3,58.4,58.2,58.4,381,,,22231500.0,2026-04-07 13:21:00
,58.4,58.4,58.2,58.2,268,,,15624700.0,2026-04-07 13:22:00
,58.3,58.3,58.2,58.3,122,,,7110900.0,2026-04-07 13:23:00
,58.3,58.4,58.2,58.3,289,,,16849800.0,2026-04-07 13:24:00
,58.3,58.4,58.2,58.4,433,,,25269400.0,2026-04-07 13:25:00
,58.3,58.3,58.3,58.3,6985,,,407225500.0,2026-04-07 13:30:00
,59.8,60.3,59.5,60.1,10584,,,633738900.0,2026-04-08 09:01:00
,60.1,60.2,59.5,59.5,4588,,,274691500.0,2026-04-08 09:02:00
,59.7,60.7,59.5,60.5,4049,,,243997300.0,2026-04-08 09:03:00
,60.5,60.9,60.3,60.7,2994,,,181629400.0,2026-04-08 09:04:00
,60.7,61.2,60.6,61.1,3641,,,221979100.0,2026-04-08 09:05:00
,61.1,61.6,61.0,61.3,3518,,,215704100.0,2026-04-08 09:06:00
,61.3,61.7,61.2,61.4,1975,,,121304700.0,2026-04-08 09:07:00
,61.4,61.5,61.0,61.1,1058,,,64761900.0,2026-04-08 09:08:00
,61.1,61.1,60.3,60.5,2903,,,176378700.0,2026-04-08 09:09:00
,60.6,60.8,60.3,60.8,1233,,,74650000.0,2026-04-08 09:10:00
,60.7,60.9,60.5,60.6,1265,,,76885700.0,2026-04-08 09:11:00
,60.6,61.2,60.6,61.2,1441,,,87762100.0,2026-04-08 09:12:00
,61.2,61.3,60.8,60.8,1441,,,87942800.0,2026-04-08 09:13:00
,60.9,61.2,60.9,61.0,863,,,52670400.0,2026-04-08 09:14:00
,61.0,61.2,60.9,60.9,829,,,50581900.0,2026-04-08 09:15:00
,61.0,61.1,60.9,61.0,501,,,30559100.0,2026-04-08 09:16:00
,61.1,61.1,60.7,60.7,959,,,58377700.0,2026-04-08 09:17:00
,60.8,60.8,60.6,60.7,746,,,45286800.0,2026-04-08 09:18:00
,60.7,60.8,60.4,60.8,1545,,,93637200.0,2026-04-08 09:19:00
,60.8,61.0,60.6,60.7,1216,,,73935300.0,2026-04-08 09:20:00
,60.8,60.8,60.5,60.5,663,,,40175000.0,2026-04-08 09:21:00
,60.6,60.7,60.5,60.7,293,,,17770600.0,2026-04-08 09:22:00
,60.6,60.7,60.5,60.6,653,,,39576900.0,2026-04-08 09:23:00
,60.6,60.7,60.4,60.6,910,,,55129100.0,2026-04-08 09:24:00
,60.6,60.6,60.4,60.4,548,,,33130000.0,2026-04-08 09:25:00
,60.4,60.8,60.4,60.8,693,,,42015200.0,2026-04-08 09:26:00
,60.8,60.9,60.7,60.8,630,,,38303700.0,2026-04-08 09:27:00
,60.7,60.9,60.7,60.8,318,,,19336000.0,2026-04-08 09:28:00
,60.9,61.0,60.8,61.0,1159,,,70582800.0,2026-04-08 09:29:00
,61.0,61.0,60.8,60.9,484,,,29494500.0,2026-04-08 09:30:00
,60.9,60.9,60.8,60.8,116,,,7058500.0,2026-04-08 09:31:00
,60.8,60.9,60.8,60.9,355,,,21615000.0,2026-04-08 09:32:00
,60.9,61.1,60.8,61.1,1269,,,77407800.0,2026-04-08 09:33:00
,61.1,61.1,60.6,60.7,1206,,,73394100.0,2026-04-08 09:34:00
,60.8,60.8,60.6,60.7,403,,,24454900.0,2026-04-08 09:35:00
,60.7,60.8,60.6,60.7,514,,,31210400.0,2026-04-08 09:36:00
,60.7,61.1,60.6,60.9,844,,,51427800.0,2026-04-08 09:37:00
,60.9,60.9,60.7,60.8,299,,,18180700.0,2026-04-08 09:38:00
,60.8,60.8,60.7,60.8,242,,,14709400.0,2026-04-08 09:39:00
,60.8,60.9,60.7,60.9,236,,,14346900.0,2026-04-08 09:40:00
,60.9,60.9,60.7,60.8,267,,,16239000.0,2026-04-08 09:41:00
,60.8,60.8,60.6,60.7,423,,,25672400.0,2026-04-08 09:42:00
,60.6,60.7,60.6,60.7,157,,,9526400.0,2026-04-08 09:43:00
,60.6,60.9,60.6,60.8,583,,,35441200.0,2026-04-08 09:44:00
,60.8,60.8,60.6,60.6,264,,,16024700.0,2026-04-08 09:45:00
,60.6,60.7,60.6,60.7,303,,,18381000.0,2026-04-08 09:46:00
,60.6,60.8,60.6,60.7,187,,,11355900.0,2026-04-08 09:47:00
,60.7,60.8,60.6,60.8,661,,,40126200.0,2026-04-08 09:48:00
,60.8,60.8,60.7,60.8,300,,,18228800.0,2026-04-08 09:49:00
,60.8,60.9,60.8,60.9,503,,,30604700.0,2026-04-08 09:50:00
,60.9,60.9,60.8,60.9,250,,,15217200.0,2026-04-08 09:51:00
,60.9,61.2,60.8,61.2,2288,,,139585600.0,2026-04-08 09:52:00
,61.2,61.2,61.0,61.1,830,,,50717200.0,2026-04-08 09:53:00
,61.1,61.3,61.0,61.1,1210,,,74043500.0,2026-04-08 09:54:00
,61.1,61.2,61.0,61.2,355,,,21690100.0,2026-04-08 09:55:00
,61.1,61.2,61.0,61.1,1175,,,71866400.0,2026-04-08 09:56:00
,61.1,61.2,60.9,61.1,952,,,58078100.0,2026-04-08 09:57:00
,61.1,61.3,61.1,61.2,658,,,40276500.0,2026-04-08 09:58:00
,61.2,61.2,61.1,61.1,357,,,21840100.0,2026-04-08 09:59:00
,61.1,61.2,61.0,61.2,568,,,34719800.0,2026-04-08 10:00:00
,61.2,61.2,61.1,61.1,216,,,13211900.0,2026-04-08 10:01:00
,61.2,61.3,61.1,61.3,489,,,29931700.0,2026-04-08 10:02:00
,61.3,61.3,61.1,61.2,448,,,27415200.0,2026-04-08 10:03:00
,61.1,61.2,61.1,61.1,152,,,9290200.0,2026-04-08 10:04:00
,61.2,61.2,60.9,61.1,1505,,,91844300.0,2026-04-08 10:05:00
,61.1,61.3,61.1,61.2,871,,,53315500.0,2026-04-08 10:06:00
,61.2,61.3,61.1,61.1,304,,,18603000.0,2026-04-08 10:07:00
,61.1,61.2,61.0,61.1,399,,,24379700.0,2026-04-08 10:08:00
,61.2,61.2,61.1,61.1,122,,,7454500.0,2026-04-08 10:09:00
,61.1,61.2,61.0,61.0,259,,,15818500.0,2026-04-08 10:10:00
,61.0,61.1,61.0,61.1,1498,,,91383000.0,2026-04-08 10:11:00
,61.0,61.1,60.9,61.0,1606,,,97966000.0,2026-04-08 10:12:00
,61.0,61.1,60.9,61.0,1089,,,66415000.0,2026-04-08 10:13:00
,61.0,61.1,61.0,61.0,223,,,13606700.0,2026-04-08 10:14:00
,61.1,61.1,60.9,61.1,641,,,39093800.0,2026-04-08 10:15:00
,61.0,61.1,60.9,61.0,975,,,59475100.0,2026-04-08 10:16:00
,61.0,61.0,60.7,60.8,869,,,52936600.0,2026-04-08 10:17:00
,60.7,60.9,60.7,60.8,365,,,22186000.0,2026-04-08 10:18:00
,60.8,61.2,60.7,61.1,1430,,,87154500.0,2026-04-08 10:19:00
,61.2,61.3,61.1,61.2,1207,,,73881900.0,2026-04-08 10:20:00
,61.3,61.3,61.2,61.3,249,,,15244400.0,2026-04-08 10:21:00
,61.2,61.3,61.2,61.2,174,,,10652300.0,2026-04-08 10:22:00
,61.2,61.3,61.1,61.2,546,,,33416000.0,2026-04-08 10:23:00
,61.1,61.2,61.0,61.1,214,,,13077600.0,2026-04-08 10:24:00
,61.2,61.2,61.0,61.0,220,,,13433400.0,2026-04-08 10:25:00
,61.0,61.1,61.0,61.1,154,,,9400700.0,2026-04-08 10:26:00
,61.0,61.1,61.0,61.0,174,,,10622100.0,2026-04-08 10:27:00
,61.0,61.2,61.0,61.1,408,,,24923400.0,2026-04-08 10:28:00
,61.2,61.2,61.1,61.1,211,,,12902100.0,2026-04-08 10:29:00
,61.2,61.2,61.1,61.2,163,,,9962900.0,2026-04-08 10:30:00
,61.1,61.2,60.9,61.0,1978,,,120669100.0,2026-04-08 10:31:00
,61.0,61.1,60.9,61.0,1651,,,100711100.0,2026-04-08 10:32:00
,61.1,61.1,60.9,60.9,1399,,,85304700.0,2026-04-08 10:33:00
,60.8,61.0,60.7,61.0,969,,,58975300.0,2026-04-08 10:34:00
,60.9,61.0,60.8,60.9,1031,,,62803400.0,2026-04-08 10:35:00
,60.8,60.9,60.7,60.7,654,,,39782300.0,2026-04-08 10:36:00
,60.8,60.9,60.7,60.8,217,,,13190400.0,2026-04-08 10:37:00
,60.9,60.9,60.8,60.8,127,,,7729600.0,2026-04-08 10:38:00
,60.8,61.0,60.8,60.9,215,,,13094300.0,2026-04-08 10:39:00
,61.0,61.0,60.9,60.9,235,,,14324000.0,2026-04-08 10:40:00
,61.0,61.0,60.9,60.9,250,,,15234000.0,2026-04-08 10:41:00
,60.9,61.0,60.8,60.9,422,,,25702100.0,2026-04-08 10:42:00
,61.0,61.0,60.8,60.9,558,,,33979500.0,2026-04-08 10:43:00
,60.8,60.9,60.7,60.8,602,,,36606200.0,2026-04-08 10:44:00
,60.9,60.9,60.8,60.8,162,,,9855900.0,2026-04-08 10:45:00
,60.8,61.0,60.8,61.0,664,,,40436900.0,2026-04-08 10:46:00
,60.8,60.9,60.8,60.8,186,,,11321700.0,2026-04-08 10:47:00
,60.9,60.9,60.7,60.8,662,,,40263100.0,2026-04-08 10:48:00
,60.8,60.8,60.6,60.8,1194,,,72481400.0,2026-04-08 10:49:00
